Amount,MerchantID,TransactionType,Location,IsFraud,Date
2937.9,81,purchase,Houston,0,2025-05-03 01:00:00
2615.35,322,purchase,Los Angeles,0,2025-05-03 02:00:00
695.38,435,refund,Austin,0,2025-05-03 03:00:00
450.68,833,purchase,Dallas,0,2025-05-03 04:00:00
2850.64,43,purchase,Philadelphia,0,2025-05-03 05:00:00
2633.44,313,refund,Houston,0,2025-05-03 06:00:00
4782.27,906,purchase,Chicago,0,2025-05-03 07:00:00
599.45,293,refund,Houston,0,2025-05-03 08:00:00
871.71,688,purchase,Los Angeles,0,2025-05-03 09:00:00
212.83,888,purchase,Phoenix,0,2025-05-03 10:00:00
740.65,69,purchase,Dallas,0,2025-05-03 11:00:00
2970.75,56,purchase,Philadelphia,0,2025-05-03 12:00:00
687.8,631,purchase,Los Angeles,0,2025-05-03 13:00:00
2080.74,204,purchase,Philadelphia,0,2025-05-03 14:00:00
906.41,420,purchase,Dallas,0,2025-05-03 15:00:00
1516.34,927,purchase,Houston,0,2025-05-03 16:00:00
348.04,567,purchase,New York,0,2025-05-03 17:00:00
1194.17,550,refund,Los Angeles,0,2025-05-03 18:00:00
55.08,243,purchase,Phoenix,0,2025-05-03 19:00:00
909.69,201,purchase,Austin,0,2025-05-03 20:00:00
214.76,748,refund,San Antonio,0,2025-05-03 21:00:00
3662.84,474,purchase,San Diego,0,2025-05-03 22:00:00
2386.08,527,refund,Chicago,0,2025-05-03 23:00:00
1748.78,656,purchase,Dallas,0,2025-05-04 00:00:00
5019.1,77,purchase,Los Angeles,0,2025-05-04 01:00:00
424.57,985,purchase,Houston,0,2025-05-04 02:00:00
6294.07,478,purchase,Houston,0,2025-05-04 03:00:00
2785.52,821,refund,Philadelphia,0,2025-05-04 04:00:00
865.62,440,purchase,Austin,0,2025-05-04 05:00:00
3413.93,263,purchase,Philadelphia,0,2025-05-04 06:00:00
362.75,185,purchase,Chicago,0,2025-05-04 07:00:00
480.82,55,purchase,Dallas,0,2025-05-04 08:00:00
596.7,308,purchase,Phoenix,0,2025-05-04 09:00:00
646.14,516,purchase,Los Angeles,0,2025-05-04 10:00:00
381.25,299,refund,Philadelphia,0,2025-05-04 11:00:00
3725.97,552,purchase,Chicago,0,2025-05-04 12:00:00
846.53,230,purchase,San Diego,0,2025-05-04 13:00:00
1560.1,377,purchase,Chicago,0,2025-05-04 14:00:00
619.96,286,purchase,Phoenix,0,2025-05-04 15:00:00
177.58,138,purchase,Houston,0,2025-05-04 16:00:00
1436.63,478,purchase,Houston,0,2025-05-04 17:00:00
162.02,615,purchase,Los Angeles,0,2025-05-04 18:00:00
1023.89,7,purchase,San Diego,0,2025-05-04 19:00:00
279.13,676,refund,Chicago,0,2025-05-04 20:00:00
8000.63,419,purchase,Houston,0,2025-05-04 21:00:00
2728.11,472,purchase,Philadelphia,0,2025-05-04 22:00:00
1218.96,935,purchase,Dallas,0,2025-05-04 23:00:00
3880.45,420,purchase,Houston,0,2025-05-05 00:00:00
470.45,877,purchase,Chicago,0,2025-05-05 01:00:00
1888.39,276,purchase,Phoenix,0,2025-05-05 02:00:00
1339.18,561,purchase,Dallas,0,2025-05-05 03:00:00
1427.99,608,purchase,New York,0,2025-05-05 04:00:00
3914.15,571,refund,Phoenix,0,2025-05-05 05:00:00
2281.28,743,purchase,Houston,0,2025-05-05 06:00:00
1463.7,689,purchase,Phoenix,0,2025-05-05 07:00:00
209.58,90,purchase,San Antonio,0,2025-05-05 08:00:00
419.87,282,refund,San Antonio,0,2025-05-05 09:00:00
970.0,548,refund,San Antonio,0,2025-05-05 10:00:00
1203.96,171,purchase,New York,0,2025-05-05 11:00:00
354.18,638,purchase,Dallas,0,2025-05-05 12:00:00
12230.36,995,purchase,San Antonio,0,2025-05-05 13:00:00
4996.01,811,purchase,Houston,0,2025-05-05 14:00:00
2002.43,355,purchase,Houston,0,2025-05-05 15:00:00
1178.55,204,purchase,Los Angeles,0,2025-05-05 16:00:00
886.95,289,purchase,Philadelphia,0,2025-05-05 17:00:00
423.3,868,purchase,Austin,0,2025-05-05 18:00:00
1184.98,462,refund,Chicago,0,2025-05-05 19:00:00
1419.06,609,purchase,New York,0,2025-05-05 20:00:00
316.79,750,purchase,Phoenix,0,2025-05-05 21:00:00
1531.77,173,purchase,Philadelphia,0,2025-05-05 22:00:00
938.93,301,purchase,Phoenix,0,2025-05-05 23:00:00
162.75,600,purchase,Phoenix,0,2025-05-06 00:00:00
463.87,911,purchase,Austin,0,2025-05-06 01:00:00
725.16,863,refund,San Diego,0,2025-05-06 02:00:00
7242.25,529,purchase,Austin,0,2025-05-06 03:00:00
1913.24,140,purchase,New York,0,2025-05-06 04:00:00
288.45,766,purchase,San Diego,0,2025-05-06 05:00:00
1782.97,278,purchase,San Antonio,0,2025-05-06 06:00:00
233.39,663,refund,New York,0,2025-05-06 07:00:00
3237.93,511,purchase,Dallas,0,2025-05-06 08:00:00
684.63,346,purchase,Houston,0,2025-05-06 09:00:00
998.61,846,purchase,San Antonio,0,2025-05-06 10:00:00
4129.03,140,purchase,Chicago,0,2025-05-06 11:00:00
302.73,114,refund,San Diego,0,2025-05-06 12:00:00
271.21,580,purchase,Houston,0,2025-05-06 13:00:00
611.8,507,purchase,Los Angeles,0,2025-05-06 14:00:00
3097.59,366,purchase,Los Angeles,0,2025-05-06 15:00:00
240.0,691,purchase,San Diego,0,2025-05-06 16:00:00
64.58,637,purchase,San Diego,0,2025-05-06 17:00:00
698.43,397,purchase,New York,0,2025-05-06 18:00:00
1904.05,825,purchase,Philadelphia,0,2025-05-06 19:00:00
3641.9,823,purchase,Dallas,0,2025-05-06 20:00:00
690.1,850,purchase,Dallas,0,2025-05-06 21:00:00
726.74,875,purchase,Los Angeles,0,2025-05-06 22:00:00
3476.92,924,purchase,San Diego,0,2025-05-06 23:00:00
169.06,870,purchase,San Diego,0,2025-05-07 00:00:00
743.58,745,purchase,Houston,0,2025-05-07 01:00:00
1326.67,940,refund,Houston,0,2025-05-07 02:00:00
1718.52,659,purchase,Phoenix,0,2025-05-07 03:00:00
658.65,942,refund,Austin,0,2025-05-07 04:00:00
1135.06,111,purchase,San Antonio,0,2025-05-07 05:00:00
91.07,875,purchase,New York,1,2025-05-07 06:00:00
567.79,358,purchase,Dallas,0,2025-05-07 07:00:00
1725.91,238,refund,Chicago,0,2025-05-07 08:00:00
410.64,3,purchase,Houston,0,2025-05-07 09:00:00
1163.26,723,purchase,San Antonio,0,2025-05-07 10:00:00
1714.49,404,refund,Phoenix,0,2025-05-07 11:00:00
778.56,25,refund,Phoenix,0,2025-05-07 12:00:00
1300.45,843,purchase,New York,0,2025-05-07 13:00:00
418.75,509,refund,Los Angeles,0,2025-05-07 14:00:00
891.93,696,purchase,Phoenix,0,2025-05-07 15:00:00
2018.71,465,purchase,Los Angeles,0,2025-05-07 16:00:00
1283.02,61,purchase,New York,0,2025-05-07 17:00:00
610.01,508,purchase,Austin,0,2025-05-07 18:00:00
1372.26,123,purchase,Chicago,0,2025-05-07 19:00:00
2240.85,497,purchase,New York,0,2025-05-07 20:00:00
141.18,55,purchase,Austin,0,2025-05-07 21:00:00
3494.95,163,purchase,San Diego,0,2025-05-07 22:00:00
783.48,974,refund,San Diego,0,2025-05-07 23:00:00
1678.22,699,purchase,San Diego,0,2025-05-08 00:00:00
3630.94,39,refund,San Antonio,0,2025-05-08 01:00:00
278.2,697,refund,San Antonio,0,2025-05-08 02:00:00
539.45,83,refund,Los Angeles,0,2025-05-08 03:00:00
821.76,707,purchase,Dallas,0,2025-05-08 04:00:00
500.82,546,purchase,San Antonio,0,2025-05-08 05:00:00
6216.34,113,purchase,Phoenix,0,2025-05-08 06:00:00
465.55,425,purchase,Houston,0,2025-05-08 07:00:00
629.2,918,purchase,San Diego,0,2025-05-08 08:00:00
1345.32,230,purchase,Phoenix,0,2025-05-08 09:00:00
329.59,283,purchase,Philadelphia,0,2025-05-08 10:00:00
738.28,917,refund,Houston,0,2025-05-08 11:00:00
1506.36,937,refund,Los Angeles,0,2025-05-08 12:00:00
786.14,287,purchase,San Antonio,0,2025-05-08 13:00:00
998.86,155,purchase,Los Angeles,0,2025-05-08 14:00:00
645.91,165,purchase,San Antonio,0,2025-05-08 15:00:00
241.18,962,refund,San Antonio,0,2025-05-08 16:00:00
1512.61,182,purchase,New York,0,2025-05-08 17:00:00
6341.9,239,purchase,Austin,0,2025-05-08 18:00:00
1117.0,649,purchase,Austin,0,2025-05-08 19:00:00
1373.7,339,purchase,Chicago,0,2025-05-08 20:00:00
2192.34,938,refund,Chicago,0,2025-05-08 21:00:00
308.18,512,purchase,Philadelphia,0,2025-05-08 22:00:00
6018.03,932,purchase,Chicago,0,2025-05-08 23:00:00
1342.55,266,refund,Dallas,0,2025-05-09 00:00:00
5607.48,187,refund,Phoenix,0,2025-05-09 01:00:00
526.88,40,refund,Philadelphia,0,2025-05-09 02:00:00
6755.16,822,purchase,Philadelphia,0,2025-05-09 03:00:00
2380.71,493,purchase,San Diego,0,2025-05-09 04:00:00
1906.53,679,purchase,Austin,0,2025-05-09 05:00:00
1385.79,391,purchase,Chicago,0,2025-05-09 06:00:00
855.32,260,purchase,Dallas,0,2025-05-09 07:00:00
3642.89,655,purchase,San Antonio,0,2025-05-09 08:00:00
1261.88,716,purchase,Philadelphia,0,2025-05-09 09:00:00
153.38,176,refund,New York,0,2025-05-09 10:00:00
358.82,774,purchase,Houston,0,2025-05-09 11:00:00
910.65,764,refund,Phoenix,0,2025-05-09 12:00:00
1495.18,329,purchase,Los Angeles,0,2025-05-09 13:00:00
1036.3,931,purchase,New York,0,2025-05-09 14:00:00
3710.68,200,purchase,Los Angeles,0,2025-05-09 15:00:00
155.85,711,purchase,San Diego,0,2025-05-09 16:00:00
1265.96,196,purchase,Austin,0,2025-05-09 17:00:00
178.04,826,refund,Philadelphia,0,2025-05-09 18:00:00
2344.23,589,purchase,Austin,0,2025-05-09 19:00:00
997.79,531,refund,Los Angeles,0,2025-05-09 20:00:00
1668.38,62,purchase,Dallas,0,2025-05-09 21:00:00
462.26,327,refund,San Diego,0,2025-05-09 22:00:00
3942.08,906,purchase,Houston,0,2025-05-09 23:00:00
3107.97,281,purchase,Austin,0,2025-05-10 00:00:00
1965.58,940,purchase,San Antonio,0,2025-05-10 01:00:00
963.41,762,purchase,Chicago,0,2025-05-10 02:00:00
1958.35,227,refund,Philadelphia,0,2025-05-10 03:00:00
540.83,639,purchase,Chicago,0,2025-05-10 04:00:00
2580.03,58,purchase,Austin,0,2025-05-10 05:00:00
5707.18,921,purchase,Chicago,0,2025-05-10 06:00:00
3199.05,477,purchase,Dallas,0,2025-05-10 07:00:00
528.69,376,purchase,Philadelphia,0,2025-05-10 08:00:00
1574.07,716,purchase,San Diego,0,2025-05-10 09:00:00
300.92,243,purchase,Houston,0,2025-05-10 10:00:00
1943.78,367,purchase,Houston,0,2025-05-10 11:00:00
1720.9,936,purchase,San Diego,0,2025-05-10 12:00:00
169.05,844,purchase,San Antonio,0,2025-05-10 13:00:00
343.17,500,refund,Phoenix,0,2025-05-10 14:00:00
826.22,838,refund,Los Angeles,0,2025-05-10 15:00:00
811.71,252,purchase,Philadelphia,0,2025-05-10 16:00:00
327.18,906,purchase,New York,0,2025-05-10 17:00:00
1618.05,322,purchase,San Antonio,0,2025-05-10 18:00:00
1410.18,376,purchase,Dallas,0,2025-05-10 19:00:00
903.01,409,purchase,Phoenix,0,2025-05-10 20:00:00
515.02,711,refund,Phoenix,0,2025-05-10 21:00:00
3129.75,488,purchase,San Antonio,0,2025-05-10 22:00:00
5741.11,343,purchase,Phoenix,0,2025-05-10 23:00:00
676.17,240,purchase,Austin,0,2025-05-11 00:00:00
594.57,139,purchase,Houston,0,2025-05-11 01:00:00
1792.22,122,purchase,New York,0,2025-05-11 02:00:00
766.6,420,purchase,Philadelphia,0,2025-05-11 03:00:00
953.94,561,purchase,Dallas,0,2025-05-11 04:00:00
2297.68,304,purchase,Houston,0,2025-05-11 05:00:00
162.49,115,refund,Austin,0,2025-05-11 06:00:00
4098.2,343,purchase,Houston,0,2025-05-11 07:00:00
1179.3,251,purchase,Phoenix,0,2025-05-11 08:00:00
726.69,7,purchase,Philadelphia,1,2025-05-11 09:00:00
1003.02,731,refund,Chicago,0,2025-05-11 10:00:00
1056.2,589,refund,Dallas,0,2025-05-11 11:00:00
194.18,179,purchase,New York,0,2025-05-11 12:00:00
4889.95,145,purchase,Philadelphia,0,2025-05-11 13:00:00
1142.9,416,purchase,Philadelphia,0,2025-05-11 14:00:00
1707.87,666,purchase,San Diego,0,2025-05-11 15:00:00
2839.97,121,purchase,Phoenix,0,2025-05-11 16:00:00
394.98,124,purchase,Dallas,0,2025-05-11 17:00:00
1760.71,150,purchase,Dallas,0,2025-05-11 18:00:00
839.12,397,purchase,Los Angeles,0,2025-05-11 19:00:00
2557.46,381,purchase,Phoenix,0,2025-05-11 20:00:00
130.68,780,purchase,San Antonio,0,2025-05-11 21:00:00
993.17,839,purchase,Los Angeles,0,2025-05-11 22:00:00
600.15,1,purchase,San Antonio,0,2025-05-11 23:00:00
1689.63,673,purchase,Dallas,0,2025-05-12 00:00:00
1754.68,244,purchase,San Diego,0,2025-05-12 01:00:00
540.43,887,purchase,Austin,0,2025-05-12 02:00:00
537.98,398,purchase,Dallas,0,2025-05-12 03:00:00
981.75,251,purchase,Houston,0,2025-05-12 04:00:00
447.36,879,purchase,San Diego,0,2025-05-12 05:00:00
2545.25,576,purchase,Dallas,0,2025-05-12 06:00:00
758.08,299,purchase,Austin,0,2025-05-12 07:00:00
59.92,760,refund,Los Angeles,0,2025-05-12 08:00:00
753.84,954,purchase,Austin,0,2025-05-12 09:00:00
388.17,297,purchase,Chicago,0,2025-05-12 10:00:00
214.59,977,purchase,New York,0,2025-05-12 11:00:00
318.17,964,refund,New York,0,2025-05-12 12:00:00
1223.42,500,refund,Austin,0,2025-05-12 13:00:00
4140.79,115,purchase,Philadelphia,0,2025-05-12 14:00:00
1499.95,807,purchase,New York,0,2025-05-12 15:00:00
597.94,1,purchase,Phoenix,0,2025-05-12 16:00:00
1730.05,553,refund,Philadelphia,0,2025-05-12 17:00:00
692.92,685,purchase,Dallas,0,2025-05-12 18:00:00
547.52,600,refund,Philadelphia,0,2025-05-12 19:00:00
345.72,482,purchase,Houston,0,2025-05-12 20:00:00
190.22,610,purchase,New York,0,2025-05-12 21:00:00
742.54,600,refund,Philadelphia,0,2025-05-12 22:00:00
1284.41,763,purchase,San Antonio,0,2025-05-12 23:00:00
995.63,510,refund,Phoenix,0,2025-05-13 00:00:00
723.45,335,purchase,Philadelphia,0,2025-05-13 01:00:00
425.92,465,refund,Austin,0,2025-05-13 02:00:00
2014.74,141,purchase,San Diego,0,2025-05-13 03:00:00
293.79,583,purchase,New York,0,2025-05-13 04:00:00
2382.79,137,purchase,San Diego,0,2025-05-13 05:00:00
402.54,959,purchase,Los Angeles,0,2025-05-13 06:00:00
516.75,611,purchase,Los Angeles,0,2025-05-13 07:00:00
252.96,663,refund,San Diego,0,2025-05-13 08:00:00
664.21,950,purchase,Los Angeles,0,2025-05-13 09:00:00
2908.27,687,purchase,San Diego,0,2025-05-13 10:00:00
1836.52,167,refund,Phoenix,0,2025-05-13 11:00:00
2917.32,343,purchase,Dallas,0,2025-05-13 12:00:00
1848.52,410,purchase,Dallas,0,2025-05-13 13:00:00
363.7,769,purchase,San Diego,0,2025-05-13 14:00:00
787.77,910,refund,Dallas,0,2025-05-13 15:00:00
502.6,736,purchase,San Antonio,0,2025-05-13 16:00:00
4148.8,880,purchase,San Diego,0,2025-05-13 17:00:00
331.36,842,refund,Philadelphia,0,2025-05-13 18:00:00
2680.34,65,purchase,Dallas,0,2025-05-13 19:00:00
2678.34,581,purchase,Los Angeles,0,2025-05-13 20:00:00
6833.69,67,purchase,Chicago,0,2025-05-13 21:00:00
728.01,433,refund,Los Angeles,0,2025-05-13 22:00:00
2235.73,50,purchase,Philadelphia,0,2025-05-13 23:00:00
10739.16,314,purchase,Chicago,0,2025-05-14 00:00:00
591.32,309,purchase,New York,0,2025-05-14 01:00:00
236.27,603,purchase,Houston,0,2025-05-14 02:00:00
167.33,115,purchase,Phoenix,0,2025-05-14 03:00:00
2236.6,886,purchase,Houston,0,2025-05-14 04:00:00
166.81,569,purchase,Philadelphia,0,2025-05-14 05:00:00
755.73,342,purchase,Chicago,0,2025-05-14 06:00:00
1698.18,530,purchase,Austin,0,2025-05-14 07:00:00
1319.72,784,purchase,Philadelphia,0,2025-05-14 08:00:00
1678.15,642,purchase,Austin,0,2025-05-14 09:00:00
1369.62,495,purchase,New York,0,2025-05-14 10:00:00
3939.72,269,purchase,Philadelphia,0,2025-05-14 11:00:00
423.13,941,purchase,San Diego,0,2025-05-14 12:00:00
557.24,80,purchase,Austin,0,2025-05-14 13:00:00
506.41,456,purchase,San Diego,0,2025-05-14 14:00:00
2515.41,299,purchase,New York,0,2025-05-14 15:00:00
2698.36,968,purchase,San Antonio,0,2025-05-14 16:00:00
1721.97,822,purchase,Austin,0,2025-05-14 17:00:00
3581.34,202,purchase,Austin,0,2025-05-14 18:00:00
337.63,503,purchase,Houston,0,2025-05-14 19:00:00
5809.35,737,refund,Philadelphia,0,2025-05-14 20:00:00
5030.32,671,purchase,Philadelphia,0,2025-05-14 21:00:00
2288.43,716,purchase,Phoenix,0,2025-05-14 22:00:00
6514.59,649,purchase,Austin,0,2025-05-14 23:00:00
209.22,485,purchase,Dallas,0,2025-05-15 00:00:00
649.08,585,purchase,Austin,0,2025-05-15 01:00:00
525.68,560,purchase,San Diego,0,2025-05-15 02:00:00
2256.29,18,purchase,Philadelphia,0,2025-05-15 03:00:00
383.7,478,purchase,Houston,0,2025-05-15 04:00:00
2339.04,992,purchase,Houston,0,2025-05-15 05:00:00
4317.95,488,purchase,Dallas,1,2025-05-15 06:00:00
2197.78,983,purchase,Houston,0,2025-05-15 07:00:00
1456.44,779,purchase,San Antonio,0,2025-05-15 08:00:00
408.35,446,refund,Philadelphia,0,2025-05-15 09:00:00
470.2,340,purchase,Los Angeles,0,2025-05-15 10:00:00
3826.17,531,purchase,Phoenix,0,2025-05-15 11:00:00
2390.72,612,purchase,Chicago,0,2025-05-15 12:00:00
1054.67,116,purchase,Dallas,0,2025-05-15 13:00:00
722.05,858,purchase,Austin,0,2025-05-15 14:00:00
144.63,74,purchase,New York,0,2025-05-15 15:00:00
375.83,792,purchase,Austin,0,2025-05-15 16:00:00
7416.18,269,purchase,Houston,0,2025-05-15 17:00:00
304.77,637,purchase,Houston,0,2025-05-15 18:00:00
1325.41,116,purchase,Dallas,0,2025-05-15 19:00:00
3003.23,686,purchase,New York,0,2025-05-15 20:00:00
312.65,693,purchase,Los Angeles,0,2025-05-15 21:00:00
1319.11,738,purchase,New York,0,2025-05-15 22:00:00
2801.51,669,purchase,New York,0,2025-05-15 23:00:00
1110.43,164,purchase,New York,0,2025-05-16 00:00:00
19310.48,583,purchase,Chicago,0,2025-05-16 01:00:00
206.73,222,purchase,Houston,0,2025-05-16 02:00:00
3161.27,126,purchase,Austin,0,2025-05-16 03:00:00
922.6,657,purchase,Los Angeles,0,2025-05-16 04:00:00
2373.02,176,purchase,New York,0,2025-05-16 05:00:00
1704.98,973,purchase,Phoenix,0,2025-05-16 06:00:00
526.81,664,purchase,Philadelphia,0,2025-05-16 07:00:00
1378.84,694,refund,Los Angeles,0,2025-05-16 08:00:00
171.07,375,refund,Chicago,0,2025-05-16 09:00:00
2004.7,991,refund,Austin,0,2025-05-16 10:00:00
1477.58,859,purchase,Chicago,0,2025-05-16 11:00:00
2076.96,498,purchase,Los Angeles,0,2025-05-16 12:00:00
3159.34,85,purchase,Houston,0,2025-05-16 13:00:00
1583.86,876,refund,Phoenix,0,2025-05-16 14:00:00
1271.67,383,purchase,San Diego,0,2025-05-16 15:00:00
454.38,633,purchase,Philadelphia,0,2025-05-16 16:00:00
537.96,641,purchase,Dallas,0,2025-05-16 17:00:00
3592.97,463,purchase,Chicago,0,2025-05-16 18:00:00
4611.62,451,purchase,Austin,0,2025-05-16 19:00:00
864.27,518,purchase,Dallas,0,2025-05-16 20:00:00
1148.26,846,purchase,Houston,0,2025-05-16 21:00:00
443.81,695,refund,San Diego,0,2025-05-16 22:00:00
3543.1,550,purchase,Austin,0,2025-05-16 23:00:00
2133.28,929,purchase,San Antonio,0,2025-05-17 00:00:00
7640.49,116,purchase,San Antonio,0,2025-05-17 01:00:00
455.63,614,purchase,Dallas,0,2025-05-17 02:00:00
751.44,8,purchase,Austin,0,2025-05-17 03:00:00
1382.22,218,purchase,Los Angeles,0,2025-05-17 04:00:00
2093.28,719,purchase,Phoenix,0,2025-05-17 05:00:00
883.89,590,purchase,Chicago,0,2025-05-17 06:00:00
458.08,880,purchase,San Antonio,0,2025-05-17 07:00:00
2647.6,404,purchase,Chicago,0,2025-05-17 08:00:00
2255.52,567,purchase,Phoenix,0,2025-05-17 09:00:00
438.66,304,purchase,Phoenix,0,2025-05-17 10:00:00
4253.27,467,purchase,Los Angeles,0,2025-05-17 11:00:00
3534.05,952,purchase,New York,0,2025-05-17 12:00:00
1254.25,993,purchase,Philadelphia,0,2025-05-17 13:00:00
1187.49,740,purchase,New York,0,2025-05-17 14:00:00
1908.47,88,purchase,Dallas,0,2025-05-17 15:00:00
463.26,10,purchase,Austin,0,2025-05-17 16:00:00
1130.07,308,purchase,Phoenix,0,2025-05-17 17:00:00
127.44,434,purchase,New York,0,2025-05-17 18:00:00
2634.52,802,purchase,San Diego,0,2025-05-17 19:00:00
230.1,164,purchase,New York,0,2025-05-17 20:00:00
4931.61,239,purchase,Houston,0,2025-05-17 21:00:00
788.3,317,refund,San Antonio,0,2025-05-17 22:00:00
887.43,996,purchase,Houston,0,2025-05-17 23:00:00
585.38,656,purchase,Phoenix,0,2025-05-18 00:00:00
822.18,335,refund,San Antonio,0,2025-05-18 01:00:00
4530.25,18,purchase,Houston,0,2025-05-18 02:00:00
91.12,71,purchase,Phoenix,0,2025-05-18 03:00:00
3932.24,175,refund,San Antonio,0,2025-05-18 04:00:00
1537.67,854,refund,New York,0,2025-05-18 05:00:00
327.99,800,purchase,Chicago,0,2025-05-18 06:00:00
374.16,811,purchase,New York,0,2025-05-18 07:00:00
5862.86,339,purchase,Chicago,0,2025-05-18 08:00:00
426.02,936,purchase,Los Angeles,0,2025-05-18 09:00:00
346.07,248,purchase,Phoenix,0,2025-05-18 10:00:00
3419.72,193,purchase,Austin,0,2025-05-18 11:00:00
1538.48,419,refund,Phoenix,0,2025-05-18 12:00:00
429.26,325,purchase,Austin,0,2025-05-18 13:00:00
1361.88,306,purchase,Dallas,0,2025-05-18 14:00:00
393.17,780,purchase,San Diego,0,2025-05-18 15:00:00
3297.18,204,purchase,Chicago,0,2025-05-18 16:00:00
3169.63,853,purchase,New York,0,2025-05-18 17:00:00
1866.85,123,purchase,Phoenix,0,2025-05-18 18:00:00
1574.45,570,purchase,Chicago,0,2025-05-18 19:00:00
6381.69,851,purchase,Phoenix,0,2025-05-18 20:00:00
1096.29,447,purchase,Dallas,0,2025-05-18 21:00:00
336.34,713,purchase,New York,1,2025-05-18 22:00:00
1718.96,491,purchase,New York,0,2025-05-18 23:00:00
8831.21,433,purchase,Dallas,0,2025-05-19 00:00:00
397.52,624,purchase,Chicago,0,2025-05-19 01:00:00
763.98,128,purchase,Austin,0,2025-05-19 02:00:00
1663.11,548,purchase,Phoenix,0,2025-05-19 03:00:00
1039.08,746,refund,Dallas,0,2025-05-19 04:00:00
410.63,822,purchase,Phoenix,0,2025-05-19 05:00:00
3367.27,47,purchase,Chicago,0,2025-05-19 06:00:00
11159.44,505,purchase,Dallas,0,2025-05-19 07:00:00
1334.26,115,purchase,San Antonio,0,2025-05-19 08:00:00
444.05,416,purchase,San Antonio,0,2025-05-19 09:00:00
233.0,767,purchase,San Diego,0,2025-05-19 10:00:00
1419.38,995,purchase,Phoenix,0,2025-05-19 11:00:00
3307.27,223,purchase,Los Angeles,0,2025-05-19 12:00:00
1763.7,636,purchase,Dallas,0,2025-05-19 13:00:00
1094.0,949,purchase,Chicago,0,2025-05-19 14:00:00
608.34,503,purchase,Los Angeles,0,2025-05-19 15:00:00
367.91,672,purchase,Austin,0,2025-05-19 16:00:00
2526.91,958,purchase,Austin,0,2025-05-19 17:00:00
2734.69,933,purchase,Phoenix,0,2025-05-19 18:00:00
233.75,96,purchase,San Diego,0,2025-05-19 19:00:00
5376.75,107,purchase,Chicago,0,2025-05-19 20:00:00
1947.05,632,purchase,Philadelphia,0,2025-05-19 21:00:00
4445.26,613,purchase,Dallas,0,2025-05-19 22:00:00
286.54,615,purchase,Los Angeles,0,2025-05-19 23:00:00
279.83,678,refund,San Diego,0,2025-05-20 00:00:00
944.85,926,purchase,Austin,0,2025-05-20 01:00:00
1813.08,698,purchase,San Antonio,0,2025-05-20 02:00:00
6610.14,32,purchase,Chicago,0,2025-05-20 03:00:00
2221.81,493,purchase,New York,0,2025-05-20 04:00:00
860.33,66,purchase,Philadelphia,0,2025-05-20 05:00:00
392.93,179,refund,Los Angeles,0,2025-05-20 06:00:00
3751.84,779,purchase,Chicago,0,2025-05-20 07:00:00
417.92,443,purchase,Phoenix,0,2025-05-20 08:00:00
5588.51,916,purchase,San Diego,0,2025-05-20 09:00:00
825.19,549,purchase,Los Angeles,0,2025-05-20 10:00:00
5380.74,201,purchase,Philadelphia,0,2025-05-20 11:00:00
2162.31,870,purchase,New York,0,2025-05-20 12:00:00
